Estatísticas para UPLOAD (sem outliers):
tree_ORTHOMCL1.nexus: média=23804.08 bps, std=2812.74, mediana=24304.76, min=18845.70, max=26874.72, n=5, outliers=0
tree_ORTHOMCL748_Inner4.nexus: média=42182.82 bps, std=7882.32, mediana=39420.95, min=36395.12, max=57604.15, n=5, outliers=0
tree_ORTHOMCL750_Inner1.nexus: média=20461.62 bps, std=3339.69, mediana=20769.06, min=15053.36, max=24084.76, n=5, outliers=0
tree_ORTHOMCL750_Inner2.nexus: média=21027.02 bps, std=2028.33, mediana=22220.39, min=18428.15, max=23463.88, n=5, outliers=0
tree_ORTHOMCL750_Inner3.nexus: média=28995.94 bps, std=4395.35, mediana=28544.28, min=23988.93, max=36441.35, n=5, outliers=0
tree_ORTHOMCL750_Inner4.nexus: média=42016.21 bps, std=6100.41, mediana=39993.77, min=35411.80, max=53308.24, n=5, outliers=0
tree_ORTHOMCL755_Inner1.nexus: média=21417.52 bps, std=3248.06, mediana=20179.51, min=18183.69, max=26548.37, n=5, outliers=0
tree_ORTHOMCL755_Inner2.nexus: média=20026.34 bps, std=1909.10, mediana=19038.16, min=18588.16, max=23735.19, n=5, outliers=0
tree_ORTHOMCL755_Inner3.nexus: média=6363.19 bps, std=360.65, mediana=6140.54, min=6001.27, max=6959.14, n=5, outliers=0
tree_ORTHOMCL755_Inner4.nexus: média=44778.82 bps, std=6094.15, mediana=43320.60, min=37747.01, max=54678.54, n=5, outliers=0
tree_ORTHOMCL757_Inner1.nexus: média=21185.63 bps, std=4138.91, mediana=19073.21, min=16866.16, max=28296.01, n=5, outliers=0
tree_ORTHOMCL757_Inner2.nexus: média=19134.83 bps, std=1141.51, mediana=18543.50, min=18027.94, max=21053.05, n=5, outliers=0
tree_ORTHOMCL757_Inner3.nexus: média=29527.87 bps, std=3080.61, mediana=31001.10, min=24039.89, max=32220.13, n=5, outliers=0
tree_ORTHOMCL757_Inner4.nexus: média=40506.06 bps, std=3190.40, mediana=39641.83, min=35484.38, max=44080.16, n=5, outliers=0
tree_ORTHOMCL758_Inner1.nexus: média=22120.34 bps, std=2296.18, mediana=23434.50, min=19135.23, max=24521.05, n=5, outliers=0
tree_ORTHOMCL758_Inner2.nexus: média=19648.18 bps, std=2204.01, mediana=18645.58, min=18092.51, max=23964.04, n=5, outliers=0
tree_ORTHOMCL758_Inner3.nexus: média=29563.88 bps, std=4405.63, mediana=28944.28, min=25015.04, max=36503.19, n=5, outliers=0
tree_ORTHOMCL758_Inner4.nexus: média=43106.95 bps, std=9520.79, mediana=40868.99, min=27942.03, max=54882.07, n=5, outliers=0
tree_ORTHOMCL763_Inner1.nexus: média=19559.01 bps, std=2507.15, mediana=19475.57, min=16626.48, max=24084.85, n=5, outliers=0
tree_ORTHOMCL763_Inner2.nexus: média=20704.48 bps, std=4000.72, mediana=18528.06, min=17341.77, max=28401.12, n=5, outliers=0
tree_ORTHOMCL763_Inner3.nexus: média=30194.95 bps, std=6676.93, mediana=30369.11, min=23156.33, max=42081.31, n=5, outliers=0
tree_ORTHOMCL763_Inner4.nexus: média=44090.39 bps, std=6697.46, mediana=40928.91, min=36715.35, max=52775.49, n=5, outliers=0
tree_ORTHOMCL768_Inner1.nexus: média=23175.20 bps, std=3142.47, mediana=23024.86, min=18839.80, max=27209.60, n=5, outliers=0
tree_ORTHOMCL768_Inner2.nexus: média=18880.67 bps, std=1656.77, mediana=18605.68, min=17342.26, max=21981.09, n=5, outliers=0
tree_ORTHOMCL768_Inner3.nexus: média=25846.75 bps, std=2672.80, mediana=26117.99, min=21878.49, max=29772.14, n=5, outliers=0
tree_ORTHOMCL768_Inner4.nexus: média=49671.07 bps, std=9618.56, mediana=46136.29, min=39090.82, max=66030.14, n=5, outliers=0
tree_ORTHOMCL780_Inner1.nexus: média=19538.42 bps, std=1873.28, mediana=18732.52, min=17257.93, max=22733.67, n=5, outliers=0
tree_ORTHOMCL780_Inner2.nexus: média=22013.82 bps, std=3231.19, mediana=23159.71, min=17148.73, max=26115.23, n=5, outliers=0
tree_ORTHOMCL780_Inner3.nexus: média=28896.67 bps, std=4255.26, mediana=28257.30, min=23522.45, max=34254.12, n=5, outliers=0
tree_ORTHOMCL780_Inner4.nexus: média=41477.00 bps, std=8066.73, mediana=41184.45, min=27746.61, max=52341.34, n=5, outliers=0
tree_ORTHOMCL787_Inner1.nexus: média=20763.52 bps, std=3097.43, mediana=20405.07, min=15881.58, max=25025.12, n=5, outliers=0
tree_ORTHOMCL787_Inner2.nexus: média=22695.78 bps, std=2558.20, mediana=23856.86, min=18316.08, max=25655.73, n=5, outliers=0
tree_ORTHOMCL787_Inner3.nexus: média=26478.84 bps, std=2601.63, mediana=24529.57, min=24377.08, max=30798.47, n=5, outliers=0
tree_ORTHOMCL787_Inner4.nexus: média=50056.24 bps, std=7363.93, mediana=53907.66, min=41053.87, max=58656.45, n=5, outliers=0
tree_ORTHOMCL790_Inner1.nexus: média=20507.94 bps, std=2962.04, mediana=19062.01, min=18577.37, max=26352.06, n=5, outliers=0
tree_ORTHOMCL790_Inner2.nexus: média=21734.45 bps, std=3894.97, mediana=23577.68, min=15161.27, max=25681.20, n=5, outliers=0
tree_ORTHOMCL790_Inner3.nexus: média=24582.38 bps, std=1445.80, mediana=24448.72, min=22742.40, max=26352.02, n=5, outliers=0
tree_ORTHOMCL790_Inner4.nexus: média=45177.33 bps, std=2813.95, mediana=43699.22, min=42506.56, max=50230.26, n=5, outliers=0
tree_ORTHOMCL791_Inner1.nexus: média=18523.72 bps, std=1577.89, mediana=18587.69, min=16135.46, max=21090.06, n=5, outliers=0
tree_ORTHOMCL791_Inner2.nexus: média=23726.17 bps, std=2622.00, mediana=25022.59, min=19613.61, max=26958.60, n=5, outliers=0
tree_ORTHOMCL791_Inner3.nexus: média=26791.00 bps, std=2083.08, mediana=25830.02, min=24801.79, max=30251.88, n=5, outliers=0
tree_ORTHOMCL791_Inner4.nexus: média=39844.47 bps, std=8221.51, mediana=41098.51, min=25014.07, max=50404.77, n=5, outliers=0
tree_ORTHOMCL818_Inner1.nexus: média=21568.53 bps, std=1691.07, mediana=22082.87, min=18879.76, max=23865.36, n=5, outliers=0
tree_ORTHOMCL818_Inner2.nexus: média=20999.34 bps, std=3082.43, mediana=20749.54, min=16492.50, max=25760.93, n=5, outliers=0
tree_ORTHOMCL818_Inner3.nexus: média=25460.13 bps, std=4550.08, mediana=24295.32, min=21501.12, max=34170.84, n=5, outliers=0
tree_ORTHOMCL818_Inner4.nexus: média=43712.95 bps, std=7288.87, mediana=42342.23, min=32382.32, max=52146.84, n=5, outliers=0
tree_ORTHOMCL830_Inner1.nexus: média=22570.07 bps, std=3145.95, mediana=21238.22, min=19799.04, max=28112.66, n=5, outliers=0
tree_ORTHOMCL830_Inner2.nexus: média=20835.12 bps, std=2804.46, mediana=21390.83, min=17639.96, max=25468.52, n=5, outliers=0
tree_ORTHOMCL830_Inner3.nexus: média=25224.23 bps, std=1640.48, mediana=25338.47, min=22551.79, max=27152.62, n=5, outliers=0
tree_ORTHOMCL830_Inner4.nexus: média=49993.08 bps, std=9432.60, mediana=51706.95, min=38340.28, max=62309.51, n=5, outliers=0
tree_ORTHOMCL833_Inner1.nexus: média=19717.14 bps, std=2157.99, mediana=18851.37, min=18079.00, max=23893.45, n=5, outliers=0
tree_ORTHOMCL833_Inner2.nexus: média=24389.04 bps, std=2786.37, mediana=25771.69, min=19179.97, max=26954.66, n=5, outliers=0
tree_ORTHOMCL833_Inner3.nexus: média=23400.86 bps, std=1323.13, mediana=23376.81, min=21154.38, max=25193.97, n=5, outliers=0
tree_ORTHOMCL833_Inner4.nexus: média=49731.96 bps, std=8657.04, mediana=53800.28, min=37711.58, max=59629.33, n=5, outliers=0
tree_ORTHOMCL835_Inner1.nexus: média=19978.10 bps, std=2227.16, mediana=18896.01, min=18428.85, max=24392.68, n=5, outliers=0
tree_ORTHOMCL835_Inner2.nexus: média=21504.53 bps, std=2629.17, mediana=19921.32, min=18730.74, max=24783.20, n=5, outliers=0
tree_ORTHOMCL835_Inner3.nexus: média=28575.44 bps, std=4041.19, mediana=28768.95, min=23514.08, max=35117.03, n=5, outliers=0
tree_ORTHOMCL835_Inner4.nexus: média=44692.81 bps, std=4706.58, mediana=45008.16, min=39210.81, max=50743.30, n=5, outliers=0
tree_ORTHOMCL836_Inner1.nexus: média=20651.49 bps, std=1993.09, mediana=19839.16, min=19265.19, max=24600.16, n=5, outliers=0
tree_ORTHOMCL836_Inner2.nexus: média=22916.41 bps, std=2738.72, mediana=24124.38, min=19478.86, max=26560.11, n=5, outliers=0
tree_ORTHOMCL836_Inner3.nexus: média=26071.17 bps, std=3482.82, mediana=24329.24, min=22677.11, max=31936.37, n=5, outliers=0
tree_ORTHOMCL836_Inner4.nexus: média=45272.23 bps, std=5565.85, mediana=42901.26, min=40577.74, max=55872.79, n=5, outliers=0
tree_ORTHOMCL838_Inner1.nexus: média=21100.35 bps, std=2370.21, mediana=20229.63, min=18728.09, max=25349.19, n=5, outliers=0
tree_ORTHOMCL838_Inner2.nexus: média=19403.40 bps, std=1404.72, mediana=18798.33, min=18013.35, max=21199.69, n=5, outliers=0
tree_ORTHOMCL838_Inner3.nexus: média=31780.88 bps, std=3004.12, mediana=30560.98, min=28744.72, max=36733.11, n=5, outliers=0
tree_ORTHOMCL838_Inner4.nexus: média=41371.46 bps, std=2475.56, mediana=40651.73, min=38643.22, max=44448.40, n=5, outliers=0
tree_ORTHOMCL841_Inner1.nexus: média=23015.72 bps, std=3772.26, mediana=25456.14, min=17964.78, max=26885.28, n=5, outliers=0
tree_ORTHOMCL841_Inner2.nexus: média=21243.46 bps, std=5427.43, mediana=19528.03, min=15321.16, max=29455.62, n=5, outliers=0
tree_ORTHOMCL841_Inner3.nexus: média=28332.29 bps, std=4157.65, mediana=26207.43, min=23061.34, max=33876.45, n=5, outliers=0
tree_ORTHOMCL841_Inner4.nexus: média=48826.78 bps, std=8509.05, mediana=52756.41, min=37356.83, max=59854.75, n=5, outliers=0
tree_ORTHOMCL853_Inner1.nexus: média=19003.83 bps, std=638.74, mediana=19112.99, min=17819.42, max=19582.13, n=5, outliers=0
tree_ORTHOMCL853_Inner2.nexus: média=21786.23 bps, std=2170.07, mediana=22287.71, min=18720.53, max=24772.89, n=5, outliers=0
tree_ORTHOMCL853_Inner3.nexus: média=27151.11 bps, std=3799.55, mediana=25098.19, min=22813.16, max=32557.41, n=5, outliers=0
tree_ORTHOMCL853_Inner4.nexus: média=43630.69 bps, std=5712.11, mediana=42064.67, min=38276.01, max=54579.60, n=5, outliers=0
tree_ORTHOMCL854_Inner1.nexus: média=23208.45 bps, std=3393.45, mediana=24735.21, min=19058.35, max=26706.33, n=5, outliers=0
tree_ORTHOMCL854_Inner2.nexus: média=17477.13 bps, std=1438.63, mediana=18227.28, min=14687.34, max=18564.19, n=5, outliers=0
tree_ORTHOMCL854_Inner3.nexus: média=34210.20 bps, std=4106.31, mediana=36240.58, min=26066.12, max=36892.54, n=5, outliers=0
tree_ORTHOMCL854_Inner4.nexus: média=41348.57 bps, std=3390.67, mediana=42815.49, min=35014.87, max=44219.05, n=5, outliers=0
tree_ORTHOMCL858_Inner1.nexus: média=22543.87 bps, std=2849.03, mediana=22184.72, min=18183.77, max=26197.65, n=5, outliers=0
tree_ORTHOMCL858_Inner2.nexus: média=22413.68 bps, std=4771.91, mediana=19219.27, min=17989.07, max=29833.43, n=5, outliers=0
tree_ORTHOMCL858_Inner3.nexus: média=26617.36 bps, std=4403.14, mediana=24429.93, min=23271.20, max=35094.98, n=5, outliers=0
tree_ORTHOMCL858_Inner4.nexus: média=47621.89 bps, std=6807.95, mediana=44390.27, min=41869.09, max=59825.75, n=5, outliers=0
tree_ORTHOMCL862_Inner1.nexus: média=19812.16 bps, std=2063.23, mediana=19095.80, min=17626.48, max=23724.57, n=5, outliers=0
tree_ORTHOMCL862_Inner2.nexus: média=22790.14 bps, std=3070.35, mediana=24444.20, min=17725.46, max=26161.45, n=5, outliers=0
tree_ORTHOMCL862_Inner3.nexus: média=31141.01 bps, std=5291.40, mediana=32596.81, min=24873.67, max=39337.79, n=5, outliers=0
tree_ORTHOMCL862_Inner4.nexus: média=42192.76 bps, std=4826.65, mediana=40794.73, min=36904.33, max=51316.18, n=5, outliers=0
tree_ORTHOMCL866_Inner1.nexus: média=22167.10 bps, std=2195.86, mediana=21976.73, min=19320.82, max=24977.84, n=5, outliers=0
tree_ORTHOMCL866_Inner2.nexus: média=20527.34 bps, std=2542.42, mediana=19151.08, min=17921.29, max=23637.21, n=5, outliers=0
tree_ORTHOMCL866_Inner3.nexus: média=19899.33 bps, std=1929.59, mediana=19055.76, min=18485.88, max=23652.17, n=5, outliers=0
tree_ORTHOMCL866_Inner4.nexus: média=50981.17 bps, std=3151.04, mediana=51667.68, min=46812.89, max=55015.55, n=5, outliers=0
tree_ORTHOMCL872_Inner1.nexus: média=19914.85 bps, std=1399.07, mediana=19835.89, min=18051.82, max=21977.73, n=5, outliers=0
tree_ORTHOMCL872_Inner2.nexus: média=21673.91 bps, std=3058.22, mediana=20587.51, min=18461.05, max=25654.22, n=5, outliers=0
tree_ORTHOMCL872_Inner3.nexus: média=25771.31 bps, std=4092.30, mediana=23604.45, min=22508.97, max=33678.56, n=5, outliers=0
tree_ORTHOMCL872_Inner4.nexus: média=49027.56 bps, std=7887.21, mediana=50805.14, min=39074.78, max=59550.15, n=5, outliers=0
tree_ORTHOMCL874_Inner1.nexus: média=22185.99 bps, std=3860.16, mediana=20266.86, min=17884.98, max=26825.93, n=5, outliers=0
tree_ORTHOMCL874_Inner2.nexus: média=21177.39 bps, std=3208.57, mediana=22243.90, min=15976.50, max=25285.64, n=5, outliers=0
tree_ORTHOMCL874_Inner3.nexus: média=26704.54 bps, std=2295.89, mediana=27446.38, min=22931.02, max=29896.99, n=5, outliers=0
tree_ORTHOMCL874_Inner4.nexus: média=43986.98 bps, std=3541.96, mediana=43150.28, min=39607.52, max=50272.23, n=5, outliers=0
tree_ORTHOMCL875_Inner1.nexus: média=21322.60 bps, std=3208.52, mediana=19658.53, min=17221.27, max=25511.03, n=5, outliers=0
tree_ORTHOMCL875_Inner2.nexus: média=24698.42 bps, std=4954.76, mediana=27629.45, min=18636.32, max=30449.23, n=5, outliers=0
tree_ORTHOMCL875_Inner3.nexus: média=28063.52 bps, std=4984.01, mediana=24371.71, min=23523.50, max=35483.81, n=5, outliers=0
tree_ORTHOMCL875_Inner4.nexus: média=41003.48 bps, std=8848.84, mediana=38595.01, min=34071.40, max=58305.47, n=5, outliers=0
tree_ORTHOMCL877_Inner1.nexus: média=20110.68 bps, std=1631.91, mediana=20392.42, min=17737.11, max=21861.33, n=5, outliers=0
tree_ORTHOMCL877_Inner2.nexus: média=23209.58 bps, std=2910.02, mediana=24670.36, min=18452.98, max=26050.03, n=5, outliers=0
tree_ORTHOMCL877_Inner3.nexus: média=24577.10 bps, std=1102.06, mediana=24331.38, min=22831.51, max=25766.16, n=5, outliers=0
tree_ORTHOMCL877_Inner4.nexus: média=49412.15 bps, std=6049.71, mediana=50584.71, min=41873.35, max=57852.81, n=5, outliers=0
tree_ORTHOMCL878_Inner1.nexus: média=19077.02 bps, std=1554.46, mediana=18463.90, min=17757.50, max=22130.86, n=5, outliers=0
tree_ORTHOMCL878_Inner2.nexus: média=29357.82 bps, std=4696.83, mediana=28549.45, min=24584.30, max=37565.69, n=5, outliers=0
tree_ORTHOMCL878_Inner3.nexus: média=4731.31 bps, std=176.77, mediana=4729.18, min=4524.35, max=4976.92, n=5, outliers=0
tree_ORTHOMCL878_Inner4.nexus: média=40882.80 bps, std=3907.06, mediana=43436.39, min=35153.71, max=44989.26, n=5, outliers=0
tree_ORTHOMCL884_Inner1.nexus: média=21542.96 bps, std=1291.34, mediana=21472.67, min=19283.02, max=22810.18, n=5, outliers=0
tree_ORTHOMCL884_Inner2.nexus: média=20355.83 bps, std=2749.29, mediana=19009.24, min=17845.21, max=25589.03, n=5, outliers=0
tree_ORTHOMCL884_Inner3.nexus: média=29345.14 bps, std=3958.12, mediana=30105.64, min=22267.40, max=34443.27, n=5, outliers=0
tree_ORTHOMCL884_Inner4.nexus: média=44703.56 bps, std=6864.41, mediana=46602.03, min=34861.23, max=54564.47, n=5, outliers=0
tree_ORTHOMCL885_Inner1.nexus: média=22377.94 bps, std=3252.55, mediana=22466.55, min=18740.80, max=26600.58, n=5, outliers=0
tree_ORTHOMCL885_Inner2.nexus: média=23440.97 bps, std=1279.90, mediana=23875.40, min=21459.49, max=25157.97, n=5, outliers=0
tree_ORTHOMCL885_Inner3.nexus: média=39969.05 bps, std=7418.16, mediana=41344.72, min=27578.39, max=49790.93, n=5, outliers=0
tree_ORTHOMCL885_Inner4.nexus: média=42869.14 bps, std=3227.65, mediana=41833.49, min=39950.61, max=49109.10, n=5, outliers=0
tree_ORTHOMCL888_Inner1.nexus: média=23883.92 bps, std=2239.55, mediana=24682.28, min=19641.14, max=26012.14, n=5, outliers=0
tree_ORTHOMCL888_Inner2.nexus: média=24963.55 bps, std=1428.00, mediana=25046.01, min=22954.29, max=27353.37, n=5, outliers=0
tree_ORTHOMCL888_Inner3.nexus: média=22958.12 bps, std=4479.64, mediana=23881.80, min=17660.12, max=29764.11, n=5, outliers=0
tree_ORTHOMCL888_Inner4.nexus: média=43302.50 bps, std=4439.97, mediana=40731.41, min=39738.84, max=51439.59, n=5, outliers=0
tree_ORTHOMCL900_Inner1.nexus: média=23284.13 bps, std=5741.53, mediana=25999.62, min=13139.83, max=29469.23, n=5, outliers=0
tree_ORTHOMCL900_Inner2.nexus: média=18712.00 bps, std=2567.41, mediana=18883.50, min=14220.39, max=22195.08, n=5, outliers=0
tree_ORTHOMCL900_Inner3.nexus: média=26799.88 bps, std=2754.38, mediana=27249.94, min=23264.21, max=30205.10, n=5, outliers=0
tree_ORTHOMCL900_Inner4.nexus: média=51119.30 bps, std=10812.75, mediana=48598.99, min=39894.55, max=67241.63, n=5, outliers=0
tree_ORTHOMCL908_Inner1.nexus: média=21279.60 bps, std=4292.76, mediana=19333.78, min=16039.51, max=28108.90, n=5, outliers=0
tree_ORTHOMCL908_Inner2.nexus: média=20565.50 bps, std=5039.92, mediana=18084.53, min=17544.13, max=30584.56, n=5, outliers=0
tree_ORTHOMCL908_Inner3.nexus: média=28311.70 bps, std=4889.18, mediana=27587.25, min=22423.32, max=35668.23, n=5, outliers=0
tree_ORTHOMCL908_Inner4.nexus: média=50357.40 bps, std=5553.81, mediana=50945.14, min=40125.17, max=56562.20, n=5, outliers=0
tree_ORTHOMCL916_Inner1.nexus: média=20998.90 bps, std=2968.21, mediana=19794.30, min=17548.36, max=25831.06, n=5, outliers=0
tree_ORTHOMCL916_Inner2.nexus: média=20235.76 bps, std=1465.22, mediana=20375.94, min=18528.68, max=22719.29, n=5, outliers=0
tree_ORTHOMCL916_Inner3.nexus: média=27950.38 bps, std=4104.73, mediana=24635.77, min=24551.92, max=33167.36, n=5, outliers=0
tree_ORTHOMCL916_Inner4.nexus: média=46329.42 bps, std=7266.31, mediana=43004.83, min=38876.90, max=58674.29, n=5, outliers=0
tree_ORTHOMCL918_Inner1.nexus: média=22157.83 bps, std=3008.73, mediana=22342.11, min=19037.03, max=27164.89, n=5, outliers=0
tree_ORTHOMCL918_Inner2.nexus: média=26497.30 bps, std=3551.24, mediana=25183.82, min=23966.10, max=33440.78, n=5, outliers=0
tree_ORTHOMCL918_Inner3.nexus: média=21378.03 bps, std=3722.95, mediana=20084.45, min=17333.65, max=27219.36, n=5, outliers=0
tree_ORTHOMCL918_Inner4.nexus: média=45819.11 bps, std=5895.30, mediana=44425.47, min=39766.65, max=56479.74, n=5, outliers=0
tree_ORTHOMCL938_Inner1.nexus: média=23106.68 bps, std=2740.19, mediana=23268.59, min=19465.09, max=27456.54, n=5, outliers=0
tree_ORTHOMCL938_Inner2.nexus: média=26976.35 bps, std=2609.26, mediana=26703.71, min=23712.94, max=31589.75, n=5, outliers=0
tree_ORTHOMCL938_Inner3.nexus: média=19119.45 bps, std=950.59, mediana=18834.60, min=18274.49, max=20972.83, n=5, outliers=0
tree_ORTHOMCL938_Inner4.nexus: média=43297.65 bps, std=6019.25, mediana=42962.77, min=32574.58, max=49071.56, n=5, outliers=0
tree_ORTHOMCL942_Inner1.nexus: média=25222.80 bps, std=2269.26, mediana=26704.15, min=22118.52, max=27384.97, n=5, outliers=0
tree_ORTHOMCL942_Inner2.nexus: média=26614.82 bps, std=2782.29, mediana=25140.46, min=24831.03, max=32132.79, n=5, outliers=0
tree_ORTHOMCL942_Inner3.nexus: média=21911.15 bps, std=3583.77, mediana=21139.30, min=17983.42, max=27423.43, n=5, outliers=0
tree_ORTHOMCL942_Inner4.nexus: média=49171.55 bps, std=11020.83, mediana=44651.50, min=37102.51, max=62676.78, n=5, outliers=0
tree_ORTHOMCL943_Inner1.nexus: média=20146.36 bps, std=2903.72, mediana=20057.78, min=17448.43, max=25496.20, n=5, outliers=0
tree_ORTHOMCL943_Inner2.nexus: média=22987.39 bps, std=4650.95, mediana=21363.04, min=18376.28, max=30549.55, n=5, outliers=0
tree_ORTHOMCL943_Inner3.nexus: média=26797.35 bps, std=4386.35, mediana=25643.03, min=22084.50, max=32062.34, n=5, outliers=0
tree_ORTHOMCL943_Inner4.nexus: média=44650.30 bps, std=7151.69, mediana=42778.94, min=38084.19, max=58505.13, n=5, outliers=0
tree_ORTHOMCL947_Inner1.nexus: média=24236.42 bps, std=3432.63, mediana=25492.33, min=18930.66, max=28757.69, n=5, outliers=0
tree_ORTHOMCL947_Inner2.nexus: média=19950.96 bps, std=3851.85, mediana=18376.44, min=16971.32, max=27392.96, n=5, outliers=0
tree_ORTHOMCL947_Inner3.nexus: média=27732.34 bps, std=4979.66, mediana=26622.35, min=20669.13, max=35125.81, n=5, outliers=0
tree_ORTHOMCL947_Inner4.nexus: média=47570.67 bps, std=8604.87, mediana=42870.67, min=41432.08, max=64369.54, n=5, outliers=0
tree_ORTHOMCL948_Inner1.nexus: média=20689.59 bps, std=2297.56, mediana=20430.05, min=17799.12, max=23854.78, n=5, outliers=0
tree_ORTHOMCL948_Inner2.nexus: média=19582.75 bps, std=1696.38, mediana=18780.30, min=17939.92, max=22614.66, n=5, outliers=0
tree_ORTHOMCL948_Inner3.nexus: média=28417.56 bps, std=4330.41, mediana=29499.94, min=22457.91, max=34118.07, n=5, outliers=0
tree_ORTHOMCL948_Inner4.nexus: média=41229.62 bps, std=11053.56, mediana=44549.59, min=19714.91, max=50214.25, n=5, outliers=0
tree_ORTHOMCL964_Inner1.nexus: média=21306.98 bps, std=2482.96, mediana=20858.45, min=18007.00, max=24780.60, n=5, outliers=0
tree_ORTHOMCL964_Inner2.nexus: média=26727.11 bps, std=2423.22, mediana=25983.03, min=24898.28, max=31486.90, n=5, outliers=0
tree_ORTHOMCL964_Inner3.nexus: média=21183.14 bps, std=2838.27, mediana=19803.28, min=17954.96, max=24588.74, n=5, outliers=0
tree_ORTHOMCL964_Inner4.nexus: média=43414.09 bps, std=5873.96, mediana=39320.37, min=37875.02, max=51385.23, n=5, outliers=0
tree_ORTHOMCL965_Inner1.nexus: média=21669.16 bps, std=2220.29, mediana=20586.68, min=19299.42, max=25387.58, n=5, outliers=0
tree_ORTHOMCL965_Inner2.nexus: média=18763.29 bps, std=3338.18, mediana=18157.04, min=14814.72, max=24924.75, n=5, outliers=0
tree_ORTHOMCL965_Inner3.nexus: média=31228.56 bps, std=4621.26, mediana=32738.73, min=24017.56, max=36583.10, n=5, outliers=0
tree_ORTHOMCL965_Inner4.nexus: média=42943.84 bps, std=4320.55, mediana=43715.08, min=37040.44, max=48742.11, n=5, outliers=0
tree_ORTHOMCL968_Inner1.nexus: média=21881.90 bps, std=2359.80, mediana=23351.80, min=19011.23, max=24473.56, n=5, outliers=0
tree_ORTHOMCL968_Inner2.nexus: média=20463.99 bps, std=2214.87, mediana=20227.57, min=18233.34, max=24387.56, n=5, outliers=0
tree_ORTHOMCL968_Inner3.nexus: média=27449.27 bps, std=4744.49, mediana=25453.64, min=21550.78, max=33600.80, n=5, outliers=0
tree_ORTHOMCL968_Inner4.nexus: média=43408.70 bps, std=4302.47, mediana=40357.39, min=40057.61, max=51002.75, n=5, outliers=0
tree_ORTHOMCL974_Inner1.nexus: média=21228.13 bps, std=2997.68, mediana=20154.49, min=16813.31, max=24608.96, n=5, outliers=0
tree_ORTHOMCL974_Inner2.nexus: média=20825.47 bps, std=2774.59, mediana=20068.92, min=17927.96, max=24625.64, n=5, outliers=0
tree_ORTHOMCL974_Inner3.nexus: média=27170.52 bps, std=4922.61, mediana=25349.95, min=22924.23, max=36628.33, n=5, outliers=0
tree_ORTHOMCL974_Inner4.nexus: média=41989.69 bps, std=8616.87, mediana=44242.61, min=25631.57, max=50148.36, n=5, outliers=0
tree_ORTHOMCL983_Inner1.nexus: média=24742.14 bps, std=3899.48, mediana=25500.85, min=20076.94, max=31073.11, n=5, outliers=0
tree_ORTHOMCL983_Inner2.nexus: média=18550.03 bps, std=1371.48, mediana=18097.53, min=17014.68, max=21054.64, n=5, outliers=0
tree_ORTHOMCL983_Inner3.nexus: média=28429.47 bps, std=2396.84, mediana=28700.26, min=24583.66, max=31875.68, n=5, outliers=0
tree_ORTHOMCL983_Inner4.nexus: média=42027.98 bps, std=5356.66, mediana=40865.87, min=35137.60, max=51673.11, n=5, outliers=0
tree_ORTHOMCL988_Inner1.nexus: média=22908.36 bps, std=3522.85, mediana=25334.27, min=18011.66, max=26267.90, n=5, outliers=0
tree_ORTHOMCL988_Inner2.nexus: média=18279.52 bps, std=1502.56, mediana=18676.30, min=16363.31, max=20481.47, n=5, outliers=0
tree_ORTHOMCL988_Inner3.nexus: média=22665.28 bps, std=2543.11, mediana=23683.13, min=17737.97, max=24681.74, n=5, outliers=0
tree_ORTHOMCL988_Inner4.nexus: média=40730.02 bps, std=2234.36, mediana=41005.10, min=36969.11, max=43739.15, n=5, outliers=0
tree_ORTHOMCL989_Inner1.nexus: média=20822.09 bps, std=3145.59, mediana=18423.49, min=18146.02, max=25086.15, n=5, outliers=0
tree_ORTHOMCL989_Inner2.nexus: média=18671.60 bps, std=489.71, mediana=18673.50, min=17992.90, max=19469.31, n=5, outliers=0
tree_ORTHOMCL989_Inner3.nexus: média=30884.04 bps, std=3944.45, mediana=30759.06, min=25487.88, max=37236.00, n=5, outliers=0
tree_ORTHOMCL989_Inner4.nexus: média=44075.49 bps, std=5415.23, mediana=40142.69, min=39358.80, max=51550.74, n=5, outliers=0
tree_ORTHOMCL990_Inner1.nexus: média=21666.48 bps, std=3578.07, mediana=19731.03, min=18175.96, max=26304.10, n=5, outliers=0
tree_ORTHOMCL990_Inner2.nexus: média=19309.09 bps, std=3335.92, mediana=17799.07, min=16169.48, max=25723.98, n=5, outliers=0
tree_ORTHOMCL990_Inner3.nexus: média=30240.12 bps, std=4717.21, mediana=32353.02, min=23849.45, max=36328.06, n=5, outliers=0
tree_ORTHOMCL990_Inner4.nexus: média=43700.70 bps, std=10021.91, mediana=37485.77, min=33510.57, max=58228.04, n=5, outliers=0
tree_ORTHOMCL993_Inner1.nexus: média=20247.53 bps, std=2294.45, mediana=20152.55, min=17321.43, max=24083.13, n=5, outliers=0
tree_ORTHOMCL993_Inner2.nexus: média=21418.12 bps, std=3442.40, mediana=20870.75, min=18039.22, max=27317.54, n=5, outliers=0
tree_ORTHOMCL993_Inner3.nexus: média=19535.15 bps, std=1884.04, mediana=18592.48, min=17330.66, max=22689.28, n=5, outliers=0
tree_ORTHOMCL993_Inner4.nexus: média=49711.03 bps, std=5865.72, mediana=52276.42, min=39657.34, max=56710.30, n=5, outliers=0
