Estatísticas para DOWNLOAD (sem outliers):
tree_ORTHOMCL1.nexus: média=16892.09 bps, std=3089.69, mediana=15383.82, min=13745.02, max=22643.16, n=5, outliers=0
tree_ORTHOMCL974_Inner1.nexus: média=12989.33 bps, std=987.11, mediana=12497.46, min=12493.13, max=14963.54, n=5, outliers=0
tree_ORTHOMCL974_Inner2.nexus: média=12989.43 bps, std=1636.49, mediana=12351.90, min=10587.35, max=14839.49, n=5, outliers=0
tree_ORTHOMCL974_Inner3.nexus: média=16447.38 bps, std=2406.17, mediana=16365.77, min=12275.65, max=19645.42, n=5, outliers=0
tree_ORTHOMCL974_Inner4.nexus: média=32374.26 bps, std=3074.30, mediana=32607.56, min=27209.04, max=36894.93, n=5, outliers=0
tree_ORTHOMCL983_Inner1.nexus: média=11743.20 bps, std=1997.19, mediana=12333.85, min=8009.37, max=13759.34, n=5, outliers=0
tree_ORTHOMCL983_Inner2.nexus: média=13603.47 bps, std=1144.66, mediana=13324.92, min=12490.66, max=15577.99, n=5, outliers=0
tree_ORTHOMCL983_Inner3.nexus: média=18064.51 bps, std=2543.24, mediana=17966.92, min=13931.00, max=21631.25, n=5, outliers=0
tree_ORTHOMCL983_Inner4.nexus: média=26800.97 bps, std=2862.61, mediana=26522.79, min=22805.98, max=31768.67, n=5, outliers=0
tree_ORTHOMCL988_Inner1.nexus: média=13896.33 bps, std=1135.11, mediana=14803.99, min=12415.31, max=14831.76, n=5, outliers=0
tree_ORTHOMCL988_Inner2.nexus: média=12913.13 bps, std=2167.67, mediana=12499.15, min=9365.80, max=15797.95, n=5, outliers=0
tree_ORTHOMCL988_Inner3.nexus: média=13859.14 bps, std=1365.67, mediana=13343.58, min=12137.38, max=15465.44, n=5, outliers=0
tree_ORTHOMCL988_Inner4.nexus: média=28687.64 bps, std=3553.12, mediana=27734.72, min=23289.64, max=32615.18, n=5, outliers=0
tree_ORTHOMCL989_Inner1.nexus: média=13039.81 bps, std=1548.22, mediana=12499.34, min=10699.23, max=14850.23, n=5, outliers=0
tree_ORTHOMCL989_Inner2.nexus: média=12852.36 bps, std=981.31, mediana=12360.95, min=12355.06, max=14814.94, n=5, outliers=0
tree_ORTHOMCL989_Inner3.nexus: média=18681.50 bps, std=1344.48, mediana=19621.38, min=16360.88, max=19818.69, n=5, outliers=0
tree_ORTHOMCL989_Inner4.nexus: média=25976.28 bps, std=1584.49, mediana=27184.04, min=23312.06, max=27204.30, n=5, outliers=0
tree_ORTHOMCL990_Inner1.nexus: média=13625.82 bps, std=1750.65, mediana=14975.79, min=10703.48, max=14981.34, n=5, outliers=0
tree_ORTHOMCL990_Inner2.nexus: média=12681.91 bps, std=1089.66, mediana=12278.32, min=11953.63, max=14837.37, n=5, outliers=0
tree_ORTHOMCL990_Inner3.nexus: média=16901.80 bps, std=2401.79, mediana=16372.15, min=14337.67, max=19771.94, n=5, outliers=0
tree_ORTHOMCL990_Inner4.nexus: média=26517.96 bps, std=391.75, mediana=26660.62, min=25748.09, max=26850.13, n=5, outliers=0
tree_ORTHOMCL993_Inner1.nexus: média=12709.91 bps, std=1907.05, mediana=12350.81, min=9520.85, max=14828.35, n=5, outliers=0
tree_ORTHOMCL993_Inner2.nexus: média=12181.17 bps, std=1529.84, mediana=12355.38, min=10576.36, max=14839.21, n=5, outliers=0
tree_ORTHOMCL993_Inner3.nexus: média=13544.79 bps, std=995.73, mediana=12897.62, min=12887.26, max=15464.50, n=5, outliers=0
tree_ORTHOMCL993_Inner4.nexus: média=30995.48 bps, std=2089.40, mediana=32378.24, min=27052.70, max=32464.97, n=5, outliers=0
ORTHOMCL1: média=78680.30 bps, std=28173.07, mediana=67260.30, min=55840.95, max=133517.48, n=5, outliers=0
ORTHOMCL1000: média=287910.08 bps, std=36089.44, mediana=293089.26, min=251381.07, max=349455.84, n=5, outliers=0
ORTHOMCL1002: média=373136.75 bps, std=31238.41, mediana=355897.78, min=343793.25, max=431133.66, n=5, outliers=0
ORTHOMCL1003: média=268316.54 bps, std=19645.90, mediana=269835.86, min=241735.99, max=290701.72, n=5, outliers=0
ORTHOMCL1005: média=331288.68 bps, std=70116.46, mediana=320775.10, min=274686.21, max=465338.61, n=5, outliers=0
ORTHOMCL1006: média=354639.01 bps, std=35363.18, mediana=326207.25, min=325760.76, max=404178.46, n=5, outliers=0
ORTHOMCL1007: média=202078.38 bps, std=18402.48, mediana=187120.08, min=187008.68, max=224678.82, n=5, outliers=0
ORTHOMCL1008: média=240297.49 bps, std=22408.88, mediana=229100.99, min=228928.99, max=285114.63, n=5, outliers=0
ORTHOMCL1009: média=191838.92 bps, std=44841.22, mediana=182943.79, min=137292.88, max=262914.83, n=5, outliers=0
ORTHOMCL1018: média=329693.69 bps, std=23780.58, mediana=343421.12, min=292520.38, max=351377.59, n=5, outliers=0
ORTHOMCL1021: média=178978.61 bps, std=21131.69, mediana=172225.72, min=147579.57, max=209831.48, n=5, outliers=0
ORTHOMCL1023: média=338177.95 bps, std=48806.13, mediana=341256.32, min=255757.35, max=409396.71, n=5, outliers=0
ORTHOMCL1027: média=360471.36 bps, std=47186.25, mediana=354645.90, min=295364.31, max=442895.49, n=5, outliers=0
ORTHOMCL1029: média=249235.44 bps, std=43197.31, mediana=221974.21, min=220653.04, max=332961.51, n=5, outliers=0
ORTHOMCL1033: média=287362.59 bps, std=45877.72, mediana=258581.60, min=245328.17, max=343451.50, n=5, outliers=0
ORTHOMCL1034: média=379773.86 bps, std=62866.72, mediana=344350.91, min=330791.08, max=495850.48, n=5, outliers=0
ORTHOMCL1038: média=352754.73 bps, std=65763.43, mediana=352352.66, min=261607.38, max=461989.23, n=5, outliers=0
ORTHOMCL1039: média=283000.48 bps, std=91266.75, mediana=308634.00, min=115613.15, max=370419.69, n=5, outliers=0
ORTHOMCL1042: média=274027.35 bps, std=18787.25, mediana=283416.24, min=236465.57, max=283944.77, n=5, outliers=0
ORTHOMCL1043: média=284697.54 bps, std=70352.00, mediana=232159.63, min=230158.82, max=405484.12, n=5, outliers=0
ORTHOMCL1074: média=392165.26 bps, std=62254.41, mediana=397527.15, min=331509.56, max=501680.22, n=5, outliers=0
ORTHOMCL1083: média=243104.15 bps, std=37296.49, mediana=247282.76, min=206257.15, max=308037.53, n=5, outliers=0
ORTHOMCL1087: média=283588.09 bps, std=31574.98, mediana=267529.26, min=242168.00, max=320667.02, n=5, outliers=0
ORTHOMCL1092: média=206657.25 bps, std=33220.05, mediana=218567.43, min=147028.26, max=236480.98, n=5, outliers=0
ORTHOMCL1100: média=249989.56 bps, std=22249.37, mediana=232192.95, min=231552.74, max=277812.68, n=5, outliers=0
ORTHOMCL1104: média=348981.80 bps, std=65958.16, mediana=341549.08, min=268029.92, max=466406.43, n=5, outliers=0
ORTHOMCL1113: média=248413.27 bps, std=27120.12, mediana=252348.86, min=206152.98, max=277730.40, n=5, outliers=0
ORTHOMCL1125: média=151391.75 bps, std=23380.57, mediana=147308.44, min=126279.40, max=180285.58, n=5, outliers=0
ORTHOMCL1126: média=133957.54 bps, std=18644.13, mediana=135241.68, min=116025.38, max=167026.97, n=5, outliers=0
ORTHOMCL1127: média=299640.55 bps, std=72766.15, mediana=281931.38, min=188487.16, max=409973.62, n=5, outliers=0
ORTHOMCL1129: média=229979.67 bps, std=52102.25, mediana=220511.08, min=188370.54, max=330068.74, n=5, outliers=0
ORTHOMCL1131: média=313871.85 bps, std=39169.81, mediana=298507.59, min=256889.99, max=358239.01, n=5, outliers=0
ORTHOMCL1135: média=370452.02 bps, std=62571.73, mediana=330622.28, min=323510.76, max=486108.69, n=5, outliers=0
ORTHOMCL1136: média=335536.67 bps, std=40984.08, mediana=322910.08, min=275989.37, max=385009.45, n=5, outliers=0
ORTHOMCL1146: média=193142.86 bps, std=25149.25, mediana=188582.45, min=157819.03, max=222105.57, n=5, outliers=0
ORTHOMCL1147: média=291204.78 bps, std=34663.22, mediana=318151.12, min=235995.50, max=318876.93, n=5, outliers=0
ORTHOMCL1166: média=211750.87 bps, std=19375.74, mediana=201297.33, min=193060.55, max=238031.78, n=5, outliers=0
ORTHOMCL1305: média=282339.17 bps, std=67802.42, mediana=244264.72, min=229530.80, max=410303.22, n=5, outliers=0
ORTHOMCL1311: média=427270.03 bps, std=33844.52, mediana=417792.14, min=391920.27, max=470556.67, n=5, outliers=0
ORTHOMCL1313: média=193748.82 bps, std=118040.59, mediana=106744.63, min=94896.91, max=381655.50, n=5, outliers=0
ORTHOMCL1314: média=287812.39 bps, std=65769.03, mediana=264276.99, min=198091.98, max=395521.66, n=5, outliers=0
ORTHOMCL1316: média=330111.86 bps, std=17127.68, mediana=328856.91, min=311675.53, max=355304.38, n=5, outliers=0
ORTHOMCL1334: média=264212.94 bps, std=87615.08, mediana=286421.78, min=111979.90, max=378813.10, n=5, outliers=0
ORTHOMCL1352: média=298889.96 bps, std=103247.77, mediana=330321.18, min=123682.14, max=396459.68, n=5, outliers=0
ORTHOMCL1359: média=288019.68 bps, std=34605.44, mediana=302352.75, min=230068.28, max=322413.82, n=5, outliers=0
ORTHOMCL1363: média=319591.78 bps, std=25928.96, mediana=302863.90, min=302448.60, max=369519.61, n=5, outliers=0
ORTHOMCL1370: média=275543.19 bps, std=18480.71, mediana=287034.36, min=239634.01, max=287684.84, n=5, outliers=0
ORTHOMCL1374: média=400293.37 bps, std=57165.84, mediana=358022.06, min=357572.53, max=501552.71, n=5, outliers=0
ORTHOMCL1375: média=225088.82 bps, std=34890.17, mediana=218099.12, min=167411.86, max=261639.20, n=5, outliers=0
ORTHOMCL1378: média=123233.14 bps, std=9135.03, mediana=125409.11, min=112273.15, max=132980.70, n=5, outliers=0
ORTHOMCL1385: média=306472.89 bps, std=51659.50, mediana=329969.85, min=219533.37, max=370425.51, n=5, outliers=0
ORTHOMCL1403: média=191984.78 bps, std=19843.05, mediana=202126.20, min=168599.36, max=217737.72, n=5, outliers=0
ORTHOMCL1404: média=232188.57 bps, std=17270.34, mediana=223552.58, min=223450.05, max=266729.00, n=5, outliers=0
ORTHOMCL1408: média=170407.78 bps, std=27472.33, mediana=157477.65, min=134966.35, max=213267.01, n=5, outliers=0
ORTHOMCL1410: média=428913.82 bps, std=63393.79, mediana=414144.51, min=355100.22, max=547179.25, n=5, outliers=0
ORTHOMCL1442: média=290538.28 bps, std=36967.06, mediana=277171.75, min=256483.73, max=353986.05, n=5, outliers=0
ORTHOMCL1464: média=300185.11 bps, std=41015.64, mediana=286012.55, min=245259.48, max=369159.64, n=5, outliers=0
ORTHOMCL1480: média=446950.99 bps, std=81438.12, mediana=464130.71, min=335702.96, max=576755.42, n=5, outliers=0
ORTHOMCL1490: média=384357.42 bps, std=29904.81, mediana=404199.85, min=346522.83, max=415055.28, n=5, outliers=0
ORTHOMCL1491: média=252555.56 bps, std=27477.11, mediana=249706.69, min=214209.83, max=299674.15, n=5, outliers=0
ORTHOMCL1518: média=491082.98 bps, std=95112.10, mediana=487132.28, min=406601.78, max=666980.02, n=5, outliers=0
ORTHOMCL1527: média=368336.35 bps, std=35302.16, mediana=379515.31, min=311112.59, max=403216.01, n=5, outliers=0
ORTHOMCL1541: média=326507.04 bps, std=57565.01, mediana=358389.59, min=225800.89, max=382348.55, n=5, outliers=0
ORTHOMCL1591: média=344099.37 bps, std=61061.72, mediana=329302.38, min=282688.69, max=460354.88, n=5, outliers=0
ORTHOMCL1619: média=247580.62 bps, std=52961.62, mediana=265400.18, min=159481.69, max=319805.80, n=5, outliers=0
ORTHOMCL1677: média=215507.47 bps, std=19188.36, mediana=200623.01, min=199365.53, max=239300.36, n=5, outliers=0
ORTHOMCL1678: média=296056.96 bps, std=59415.57, mediana=266816.60, min=227658.30, max=399462.50, n=5, outliers=0
ORTHOMCL1686: média=393162.09 bps, std=62136.59, mediana=408362.78, min=306470.94, max=490251.79, n=5, outliers=0
ORTHOMCL1706: média=222955.51 bps, std=50413.15, mediana=213316.50, min=159989.22, max=314944.00, n=5, outliers=0
ORTHOMCL1762: média=357487.92 bps, std=38736.45, mediana=351262.47, min=297739.12, max=416870.50, n=5, outliers=0
ORTHOMCL1770: média=291003.45 bps, std=46123.52, mediana=276997.96, min=250460.71, max=375906.35, n=5, outliers=0
ORTHOMCL1772: média=208957.68 bps, std=24680.52, mediana=217989.00, min=167235.65, max=233046.44, n=5, outliers=0
ORTHOMCL1779: média=401135.61 bps, std=73313.58, mediana=399789.28, min=299569.08, max=486399.97, n=5, outliers=0
ORTHOMCL1780: média=353793.65 bps, std=43457.37, mediana=347566.12, min=286055.56, max=400847.80, n=5, outliers=0
ORTHOMCL1788: média=259698.74 bps, std=36151.79, mediana=262423.04, min=208659.28, max=320028.90, n=5, outliers=0
ORTHOMCL1795: média=428276.50 bps, std=58517.60, mediana=398196.02, min=369467.63, max=536511.81, n=5, outliers=0
ORTHOMCL1809: média=292911.48 bps, std=25507.43, mediana=312627.33, min=261555.03, max=314291.92, n=5, outliers=0
ORTHOMCL1813: média=191146.46 bps, std=9443.14, mediana=187256.97, min=184038.63, max=209859.58, n=5, outliers=0
ORTHOMCL1816: média=349996.65 bps, std=50127.12, mediana=331676.43, min=279886.47, max=421119.01, n=5, outliers=0
ORTHOMCL1833: média=397330.93 bps, std=65878.52, mediana=393178.39, min=313549.51, max=472305.78, n=5, outliers=0
ORTHOMCL1861: média=171586.24 bps, std=9208.20, mediana=167997.20, min=163972.71, max=189724.32, n=5, outliers=0
ORTHOMCL1863: média=402210.39 bps, std=68914.94, mediana=390466.86, min=285602.79, max=476120.42, n=5, outliers=0
ORTHOMCL1869: média=234318.53 bps, std=67917.04, mediana=208293.60, min=168250.88, max=363083.65, n=5, outliers=0
ORTHOMCL1875: média=246461.97 bps, std=30805.01, mediana=234499.70, min=201159.13, max=281264.65, n=5, outliers=0
ORTHOMCL1882: média=444382.46 bps, std=40361.47, mediana=411607.39, min=411262.81, max=493953.50, n=5, outliers=0
ORTHOMCL1890: média=435993.13 bps, std=33077.52, mediana=417928.69, min=417572.13, max=501922.30, n=5, outliers=0
ORTHOMCL1895: média=412579.04 bps, std=134561.12, mediana=346472.28, min=286065.09, max=668960.54, n=5, outliers=0
ORTHOMCL1906: média=381527.43 bps, std=40259.30, mediana=401222.21, min=301016.17, max=402539.76, n=5, outliers=0
ORTHOMCL1909: média=369385.46 bps, std=82977.57, mediana=351556.77, min=252185.84, max=504054.84, n=5, outliers=0
ORTHOMCL1915: média=158350.26 bps, std=12096.34, mediana=152342.63, min=152239.39, max=182542.79, n=5, outliers=0
ORTHOMCL1916: média=280073.11 bps, std=49806.61, mediana=269621.56, min=223618.66, max=367657.96, n=5, outliers=0
ORTHOMCL1940: média=397581.88 bps, std=34360.44, mediana=383239.30, min=355794.36, max=456376.15, n=5, outliers=0
ORTHOMCL1952: média=342960.16 bps, std=50162.17, mediana=346681.32, min=258571.17, max=416587.38, n=5, outliers=0
ORTHOMCL1954: média=348388.80 bps, std=44553.41, mediana=380031.79, min=273772.28, max=384514.35, n=5, outliers=0
ORTHOMCL1958: média=401042.74 bps, std=75697.42, mediana=392349.38, min=293949.14, max=531407.78, n=5, outliers=0
ORTHOMCL1965: média=286536.02 bps, std=24724.14, mediana=305259.10, min=256053.94, max=307571.91, n=5, outliers=0
ORTHOMCL1973: média=198725.63 bps, std=29197.99, mediana=190386.01, min=163029.64, max=250941.08, n=5, outliers=0
ORTHOMCL1977: média=118544.20 bps, std=28718.23, mediana=113685.42, min=77628.70, max=166949.56, n=5, outliers=0
ORTHOMCL1984: média=434691.46 bps, std=54553.33, mediana=470345.17, min=343148.94, max=480306.42, n=5, outliers=0
ORTHOMCL1985: média=91271.75 bps, std=10832.38, mediana=87161.69, min=78860.59, max=111224.89, n=5, outliers=0
ORTHOMCL1996: média=271048.51 bps, std=33947.61, mediana=280772.60, min=234184.86, max=324458.43, n=5, outliers=0
ORTHOMCL1997: média=256079.55 bps, std=41672.57, mediana=256897.20, min=204619.58, max=329936.62, n=5, outliers=0
ORTHOMCL2001: média=272458.82 bps, std=63420.37, mediana=275971.05, min=174897.93, max=369195.57, n=5, outliers=0
ORTHOMCL2020: média=372877.77 bps, std=47281.63, mediana=355642.79, min=305015.90, max=426992.91, n=5, outliers=0
ORTHOMCL2033: média=294644.15 bps, std=29390.48, mediana=312503.93, min=236941.27, max=312817.09, n=5, outliers=0
ORTHOMCL256: média=177772.43 bps, std=27295.81, mediana=178011.97, min=152603.18, max=227409.28, n=5, outliers=0
ORTHOMCL256_2: média=187081.09 bps, std=17994.98, mediana=178059.13, min=177924.37, max=223070.05, n=5, outliers=0
ORTHOMCL320: média=281121.95 bps, std=71772.67, mediana=268959.89, min=224170.39, max=418935.17, n=5, outliers=0
ORTHOMCL337: média=240510.52 bps, std=20935.25, mediana=257522.63, min=214860.06, max=257696.64, n=5, outliers=0
ORTHOMCL358: média=244167.68 bps, std=46813.45, mediana=218154.01, min=195469.62, max=327290.45, n=5, outliers=0
ORTHOMCL364: média=227396.21 bps, std=54438.35, mediana=215230.15, min=161295.97, max=311925.76, n=5, outliers=0
ORTHOMCL371: média=197403.69 bps, std=53069.03, mediana=185239.10, min=123311.74, max=288135.63, n=5, outliers=0
ORTHOMCL374: média=173542.65 bps, std=31900.21, mediana=175441.35, min=115212.32, max=210522.65, n=5, outliers=0
ORTHOMCL421: média=168060.55 bps, std=26508.98, mediana=162948.16, min=134991.71, max=216452.74, n=5, outliers=0
ORTHOMCL424: média=233620.73 bps, std=38000.73, mediana=215935.44, min=184350.90, max=292885.92, n=5, outliers=0
ORTHOMCL441: média=135858.91 bps, std=24747.89, mediana=147608.09, min=93416.88, max=164182.53, n=5, outliers=0
ORTHOMCL458: média=158038.30 bps, std=16231.53, mediana=150992.29, min=135663.80, max=180862.24, n=5, outliers=0
ORTHOMCL465: média=300189.90 bps, std=27560.50, mediana=292531.80, min=274144.37, max=347362.63, n=5, outliers=0
ORTHOMCL508: média=328336.01 bps, std=32832.45, mediana=315183.04, min=282826.73, max=377640.45, n=5, outliers=0
ORTHOMCL510: média=359503.71 bps, std=70053.71, mediana=323956.34, min=293643.85, max=483484.02, n=5, outliers=0
ORTHOMCL515: média=306608.79 bps, std=51366.05, mediana=302313.15, min=225413.41, max=362613.69, n=5, outliers=0
ORTHOMCL524: média=318464.42 bps, std=49643.63, mediana=322287.04, min=269996.76, max=405643.98, n=5, outliers=0
ORTHOMCL525: média=285401.12 bps, std=63142.91, mediana=268058.07, min=229521.67, max=400466.59, n=5, outliers=0
ORTHOMCL526: média=181296.32 bps, std=36210.62, mediana=189207.88, min=133225.03, max=237787.41, n=5, outliers=0
ORTHOMCL534: média=309178.66 bps, std=77216.01, mediana=287666.57, min=226228.84, max=451914.73, n=5, outliers=0
ORTHOMCL537: média=278948.24 bps, std=27288.64, mediana=289624.96, min=248062.63, max=318935.57, n=5, outliers=0
ORTHOMCL540: média=373187.01 bps, std=85042.69, mediana=316923.91, min=316109.35, max=535975.36, n=5, outliers=0
ORTHOMCL557: média=336763.23 bps, std=29219.12, mediana=359042.77, min=300785.87, max=361566.04, n=5, outliers=0
ORTHOMCL581: média=324077.95 bps, std=51585.21, mediana=304616.37, min=261244.23, max=401425.36, n=5, outliers=0
ORTHOMCL588: média=297380.36 bps, std=37051.61, mediana=274766.27, min=274357.77, max=370077.40, n=5, outliers=0
ORTHOMCL592: média=279012.55 bps, std=49674.72, mediana=288536.72, min=215848.64, max=360970.93, n=5, outliers=0
ORTHOMCL596: média=289894.42 bps, std=29999.53, mediana=272081.23, min=254070.26, max=326095.86, n=5, outliers=0
ORTHOMCL609: média=250263.35 bps, std=53091.18, mediana=227727.09, min=194764.78, max=342937.20, n=5, outliers=0
ORTHOMCL613: média=251512.50 bps, std=16741.42, mediana=249729.65, min=224298.22, max=269241.18, n=5, outliers=0
ORTHOMCL617: média=304484.84 bps, std=90365.07, mediana=251871.71, min=248781.82, max=482436.29, n=5, outliers=0
ORTHOMCL625: média=314524.15 bps, std=51509.39, mediana=347405.01, min=221594.52, max=354325.75, n=5, outliers=0
ORTHOMCL626: média=305242.86 bps, std=46026.39, mediana=272498.88, min=271389.48, max=389101.06, n=5, outliers=0
ORTHOMCL641: média=263872.13 bps, std=34975.88, mediana=262473.80, min=218507.22, max=309914.00, n=5, outliers=0
ORTHOMCL648: média=288552.48 bps, std=44970.81, mediana=270508.25, min=235785.78, max=356484.32, n=5, outliers=0
ORTHOMCL650: média=185820.83 bps, std=18264.73, mediana=186803.55, min=155653.52, max=213306.88, n=5, outliers=0
ORTHOMCL652: média=180489.73 bps, std=15819.03, mediana=175002.15, min=166107.56, max=211370.54, n=5, outliers=0
ORTHOMCL659: média=242037.62 bps, std=30744.33, mediana=237414.54, min=191396.20, max=284507.54, n=5, outliers=0
ORTHOMCL665: média=235699.94 bps, std=55217.42, mediana=224414.77, min=151577.43, max=322197.59, n=5, outliers=0
ORTHOMCL667: média=264148.24 bps, std=46492.95, mediana=232559.21, min=227598.53, max=349356.99, n=5, outliers=0
ORTHOMCL680: média=259923.31 bps, std=32349.99, mediana=263733.36, min=225851.57, max=316068.71, n=5, outliers=0
ORTHOMCL721: média=315052.57 bps, std=58618.79, mediana=287113.92, min=281484.51, max=432206.63, n=5, outliers=0
ORTHOMCL726: média=242547.58 bps, std=19553.69, mediana=235858.43, min=222588.17, max=267214.54, n=5, outliers=0
ORTHOMCL728: média=151205.41 bps, std=13383.42, mediana=151663.63, min=130135.74, max=172414.38, n=5, outliers=0
ORTHOMCL733: média=242332.62 bps, std=68345.32, mediana=236906.07, min=143758.46, max=343913.43, n=5, outliers=0
ORTHOMCL741: média=102155.50 bps, std=10024.15, mediana=99913.30, min=85675.35, max=112927.96, n=5, outliers=0
ORTHOMCL744: média=374101.50 bps, std=64697.22, mediana=342739.89, min=293997.06, max=479697.82, n=5, outliers=0
ORTHOMCL746: média=384075.00 bps, std=37163.91, mediana=386752.51, min=342795.79, max=436571.36, n=5, outliers=0
ORTHOMCL748: média=232515.10 bps, std=36111.52, mediana=214495.48, min=203021.02, max=298397.73, n=5, outliers=0
ORTHOMCL750: média=343939.48 bps, std=44569.86, mediana=325742.63, min=279454.26, max=397582.79, n=5, outliers=0
ORTHOMCL755: média=310813.39 bps, std=23865.76, mediana=298897.49, min=298451.66, max=358542.04, n=5, outliers=0
ORTHOMCL757: média=230812.08 bps, std=41176.21, mediana=226107.07, min=159237.83, max=271618.48, n=5, outliers=0
ORTHOMCL758: média=308531.05 bps, std=53598.09, mediana=275801.29, min=275517.27, max=413801.64, n=5, outliers=0
ORTHOMCL763: média=211103.89 bps, std=42386.97, mediana=189991.20, min=162812.90, max=285144.73, n=5, outliers=0
ORTHOMCL768: média=243508.02 bps, std=34811.20, mediana=251361.72, min=199298.22, max=299947.02, n=5, outliers=0
ORTHOMCL780: média=376055.67 bps, std=57134.14, mediana=356722.95, min=305814.22, max=456526.57, n=5, outliers=0
ORTHOMCL787: média=329205.78 bps, std=97175.62, mediana=285656.11, min=244943.53, max=518407.13, n=5, outliers=0
ORTHOMCL790: média=279012.87 bps, std=24055.08, mediana=275305.90, min=238636.33, max=309215.22, n=5, outliers=0
ORTHOMCL791: média=393763.79 bps, std=84376.83, mediana=392891.33, min=281048.97, max=541295.29, n=5, outliers=0
ORTHOMCL818: média=189402.84 bps, std=20464.78, mediana=184515.27, min=158160.01, max=220438.84, n=5, outliers=0
ORTHOMCL830: média=306270.95 bps, std=58378.89, mediana=302807.06, min=226885.45, max=378877.39, n=5, outliers=0
ORTHOMCL833: média=222314.37 bps, std=49215.96, mediana=217761.96, min=163316.86, max=312336.66, n=5, outliers=0
ORTHOMCL835: média=256843.89 bps, std=49876.59, mediana=258682.83, min=172462.43, max=310595.22, n=5, outliers=0
ORTHOMCL836: média=339391.06 bps, std=44753.27, mediana=321151.29, min=274814.26, max=394816.94, n=5, outliers=0
ORTHOMCL838: média=212165.87 bps, std=16223.20, mediana=204055.33, min=203842.84, max=244611.11, n=5, outliers=0
ORTHOMCL841: média=275189.53 bps, std=30928.45, mediana=286703.24, min=223127.26, max=312192.75, n=5, outliers=0
ORTHOMCL853: média=352288.84 bps, std=36078.18, mediana=328854.76, min=327308.76, max=421399.42, n=5, outliers=0
ORTHOMCL854: média=333897.14 bps, std=55197.24, mediana=373521.50, min=234099.04, max=374639.40, n=5, outliers=0
ORTHOMCL858: média=308133.89 bps, std=29702.59, mediana=284246.57, min=283829.65, max=348804.38, n=5, outliers=0
ORTHOMCL862: média=373334.21 bps, std=79634.35, mediana=366586.98, min=244389.43, max=493742.00, n=5, outliers=0
ORTHOMCL866: média=240908.48 bps, std=38932.88, mediana=227248.82, min=209323.21, max=314390.41, n=5, outliers=0
ORTHOMCL872: média=351537.48 bps, std=40646.23, mediana=366812.01, min=305809.06, max=411916.19, n=5, outliers=0
ORTHOMCL874: média=236586.23 bps, std=25847.97, mediana=247783.01, min=206861.89, max=273065.97, n=5, outliers=0
ORTHOMCL875: média=224058.95 bps, std=18772.17, mediana=235198.27, min=201484.25, max=246159.97, n=5, outliers=0
ORTHOMCL877: média=308028.34 bps, std=29397.34, mediana=327598.10, min=271813.93, max=339852.51, n=5, outliers=0
ORTHOMCL878: média=324564.52 bps, std=61987.89, mediana=287364.47, min=281375.86, max=443516.04, n=5, outliers=0
ORTHOMCL884: média=313288.68 bps, std=37357.06, mediana=328750.73, min=267539.56, max=367026.93, n=5, outliers=0
ORTHOMCL885: média=354286.27 bps, std=33536.02, mediana=327081.25, min=326893.59, max=398666.86, n=5, outliers=0
ORTHOMCL888: média=310064.67 bps, std=68849.08, mediana=287159.50, min=248849.82, max=433377.10, n=5, outliers=0
ORTHOMCL900: média=353092.31 bps, std=50583.22, mediana=327861.78, min=327364.90, max=454255.63, n=5, outliers=0
ORTHOMCL908: média=255596.04 bps, std=48388.00, mediana=239441.16, min=196289.10, max=338327.59, n=5, outliers=0
ORTHOMCL916: média=275001.00 bps, std=44686.40, mediana=278487.62, min=231819.20, max=354083.43, n=5, outliers=0
ORTHOMCL918: média=329234.16 bps, std=29350.89, mediana=305545.82, min=305036.98, max=365738.65, n=5, outliers=0
ORTHOMCL938: média=305568.79 bps, std=38312.32, mediana=291996.54, min=248628.70, max=349111.65, n=5, outliers=0
ORTHOMCL942: média=352632.11 bps, std=104185.01, mediana=342197.08, min=205371.72, max=512502.00, n=5, outliers=0
ORTHOMCL943: média=247628.46 bps, std=5452.79, mediana=245043.27, min=244260.48, max=258510.97, n=5, outliers=0
ORTHOMCL947: média=293984.86 bps, std=29817.53, mediana=270115.82, min=269491.44, max=336239.12, n=5, outliers=0
ORTHOMCL948: média=212464.29 bps, std=15740.37, mediana=201037.59, min=200689.65, max=240609.73, n=5, outliers=0
ORTHOMCL964: média=222202.86 bps, std=36484.14, mediana=196082.27, min=195551.24, max=288561.45, n=5, outliers=0
ORTHOMCL965: média=366490.89 bps, std=28414.41, mediana=369727.23, min=317056.63, max=405989.50, n=5, outliers=0
ORTHOMCL968: média=150576.57 bps, std=32966.36, mediana=144500.53, min=96353.87, max=194133.10, n=5, outliers=0
ORTHOMCL974: média=358870.20 bps, std=72087.77, mediana=323011.85, min=276768.72, max=484865.92, n=5, outliers=0
ORTHOMCL983: média=286725.30 bps, std=25278.56, mediana=307233.70, min=255273.34, max=307467.22, n=5, outliers=0
ORTHOMCL988: média=277344.68 bps, std=44669.46, mediana=269097.40, min=202399.52, max=323793.18, n=5, outliers=0
ORTHOMCL989: média=276739.68 bps, std=43516.40, mediana=262192.61, min=235464.53, max=361245.28, n=5, outliers=0
ORTHOMCL990: média=96844.01 bps, std=11817.77, mediana=97989.30, min=77734.20, max=113746.28, n=5, outliers=0
ORTHOMCL993: média=203860.44 bps, std=41075.25, mediana=196527.35, min=160582.41, max=280864.29, n=5, outliers=0
